person_id,household_id,person_role_in_household,誕生年月日,収入,性別
4192,2605,親,1977-01-01,2645100,女性
4193,2809,親,1977-01-01,5664000,女性
4194,1090,親,1977-01-01,2561000,女性
4195,3720,親,1977-01-01,2827600,女性
4196,3573,親,1977-01-01,2657700,女性
4197,1342,親,1977-01-01,3981900,女性
4198,3639,親,1977-01-01,3192300,女性
4199,4104,親,1977-01-01,4169900,女性
4200,1401,親,1977-01-01,2930800,女性
4201,4131,親,1977-01-01,2193700,女性
4202,1035,親,1977-01-01,2688400,女性
4203,4466,親,1977-01-01,3747100,女性
4204,3762,親,1977-01-01,3204300,女性
4205,898,親,1977-01-01,4427600,女性
4206,1366,親,1977-01-01,3683400,女性
4207,3121,親,1977-01-01,3046600,女性
4208,3264,親,1977-01-01,2894600,女性
4209,3157,親,1977-01-01,4850200,女性
4210,3360,親,1977-01-01,4093500,女性
4211,3504,親,1977-01-01,3352600,女性
4212,2949,親,1977-01-01,4239200,女性
4213,1402,親,1977-01-01,2354300,女性
4214,3518,親,1977-01-01,3699600,女性
4215,1629,親,1977-01-01,2242200,女性
4216,1061,親,1977-01-01,3385400,女性
4217,3269,親,1977-01-01,4696300,女性
4218,985,親,1977-01-01,4599700,女性
4219,2672,親,1977-01-01,3046000,女性
4220,1327,親,1977-01-01,2421400,女性
4221,1167,親,1977-01-01,2117200,女性
4222,3033,親,1977-01-01,2829000,女性
4223,855,親,1977-01-01,3631400,女性
4224,3601,親,1977-01-01,2848500,女性
4225,1244,親,1977-01-01,3035000,女性
4226,3473,親,1977-01-01,3622100,女性
4227,3767,親,1977-01-01,3776700,女性
4228,4344,親,1977-01-01,3037100,女性
4229,3629,親,1977-01-01,4502300,女性
4230,1154,親,1977-01-01,2891300,女性
4231,4293,親,1977-01-01,3734400,女性
4232,3962,親,1977-01-01,4370600,女性
4233,1620,親,1977-01-01,3946100,女性
4234,3150,親,1977-01-01,3385100,女性
4235,1149,親,1976-01-01,3083800,女性
4236,2811,親,1976-01-01,4887300,女性
4237,3551,親,1976-01-01,3032700,女性
4238,1523,親,1976-01-01,1651100,女性
4239,1152,親,1976-01-01,4521500,女性
4240,3317,親,1976-01-01,5419400,女性
4241,4402,親,1976-01-01,3580100,女性
4242,4603,親,1976-01-01,1868900,女性
4243,3125,親,1976-01-01,6532900,女性
4244,2826,親,1976-01-01,4079100,女性
4245,3448,親,1976-01-01,3737900,女性
4246,2891,親,1976-01-01,3125800,女性
4247,2630,親,1976-01-01,4084500,女性
4248,4411,親,1976-01-01,2192100,女性
4249,3342,親,1976-01-01,3421300,女性
4250,3844,親,1976-01-01,3265000,女性
4251,3306,親,1976-01-01,3031100,女性
4252,3036,親,1976-01-01,3253400,女性
4253,2904,親,1976-01-01,3611200,女性
4254,2868,親,1976-01-01,5195900,女性
4255,1475,親,1976-01-01,3755800,女性
4256,3615,親,1976-01-01,4689200,女性
4257,943,親,1976-01-01,2899700,女性
4258,3467,親,1976-01-01,2894800,女性
4259,4177,親,1976-01-01,5061500,女性
4260,1340,親,1976-01-01,4768800,女性
4261,3609,親,1976-01-01,2908800,女性
4262,3719,親,1976-01-01,5232300,女性
4263,3515,親,1976-01-01,5736200,女性
4264,2723,親,1976-01-01,4720800,女性
4265,3293,親,1976-01-01,5489700,女性
4266,2966,親,1976-01-01,4523000,女性
4267,3833,親,1976-01-01,4805700,女性
4268,4142,親,1976-01-01,3858100,女性
4269,3464,親,1976-01-01,3879500,女性
4270,1587,親,1976-01-01,3777100,女性
4271,2745,親,1976-01-01,3101800,女性
4272,4175,親,1976-01-01,2951700,女性
4273,2971,親,1976-01-01,2088000,女性
4274,1217,親,1976-01-01,4366800,女性
4275,3305,親,1976-01-01,3426200,女性
4276,1709,親,1976-01-01,2411900,女性
4277,3248,親,1976-01-01,4830900,女性
4278,1515,親,1976-01-01,2881300,女性
4279,3221,親,1976-01-01,3107800,女性
4280,1158,親,1976-01-01,4606200,女性
4281,3304,親,1976-01-01,2331900,女性
4282,2841,親,1976-01-01,3696100,女性
4283,2761,親,1976-01-01,3866800,女性
4284,3059,親,1976-01-01,5559500,女性
4285,4319,親,1976-01-01,3970800,女性
4286,4488,親,1975-01-01,2960900,女性
4287,3740,親,1975-01-01,2568500,女性
4288,1024,親,1975-01-01,4295700,女性
4289,4054,親,1975-01-01,2885800,女性
4290,4106,親,1975-01-01,5190800,女性
4291,3523,親,1975-01-01,3222100,女性
4292,1195,親,1975-01-01,3031000,女性
4293,3642,親,1975-01-01,2993000,女性
4294,3702,親,1975-01-01,6327800,女性
4295,3195,親,1975-01-01,3746600,女性
4296,3459,親,1975-01-01,2698500,女性
4297,1038,親,1975-01-01,4215200,女性
4298,3430,親,1975-01-01,3717800,女性
4299,3496,親,1975-01-01,2969000,女性
4300,4565,親,1975-01-01,3645900,女性
4301,3315,親,1975-01-01,3540700,女性
4302,2627,親,1975-01-01,5692500,女性
4303,3345,親,1975-01-01,3469600,女性
4304,3102,親,1975-01-01,3843700,女性
4305,4179,親,1975-01-01,3780400,女性
4306,2858,親,1975-01-01,3594900,女性
4307,1047,親,1975-01-01,4719000,女性
4308,3547,親,1975-01-01,2249600,女性
4309,3389,親,1975-01-01,3327800,女性
4310,3378,親,1975-01-01,2609300,女性
4311,3282,親,1975-01-01,4043000,女性
4312,3641,親,1975-01-01,2964100,女性
4313,3432,親,1975-01-01,3700400,女性
4314,3752,親,1975-01-01,4674900,女性
4315,931,親,1975-01-01,3500100,女性
4316,4349,親,1975-01-01,4156700,女性
4317,4122,親,1975-01-01,3423600,女性
4318,1123,親,1975-01-01,3365800,女性
4319,3806,親,1975-01-01,6988500,女性
4320,3853,親,1975-01-01,3527700,女性
4321,2886,親,1975-01-01,4616300,女性
4322,4586,親,1975-01-01,3469900,女性
4323,3006,親,1975-01-01,2843100,女性
4324,1297,親,1975-01-01,7259900,女性
4325,3727,親,1975-01-01,3455400,女性
4326,2842,親,1975-01-01,2920700,女性
4327,3041,親,1975-01-01,4206100,女性
4328,4040,親,1975-01-01,3598400,女性
4329,1762,親,1975-01-01,3679100,女性
4330,3427,親,1975-01-01,4063600,女性
4331,4439,親,1975-01-01,2247700,女性
4332,1771,親,1975-01-01,4380000,女性
4333,1011,親,1975-01-01,5176200,女性
4334,3363,親,1975-01-01,4586900,女性
4335,1150,親,1975-01-01,2294300,女性
4336,1215,親,1975-01-01,4101300,女性
4337,3586,親,1975-01-01,4617100,女性
4338,3292,親,1975-01-01,3713500,女性
4339,1241,親,1975-01-01,2690200,女性
4340,2963,親,1975-01-01,3276700,女性
4341,3875,親,1975-01-01,3376900,女性
4342,3081,親,1975-01-01,3236500,女性
4343,3840,親,1975-01-01,2396900,女性
4344,2764,親,1975-01-01,8864100,男性
4345,1440,親,1975-01-01,8442200,男性
4346,3329,親,1975-01-01,9662300,男性
4347,3357,親,1975-01-01,4677500,男性
4348,1424,親,1975-01-01,10235000,男性
4349,3793,親,1975-01-01,7344400,男性
4350,1703,親,1975-01-01,7094600,男性
4351,3659,親,1975-01-01,5384400,男性
4352,3154,親,1975-01-01,4527200,男性
4353,1242,親,1975-01-01,8863300,男性
4354,4484,親,1975-01-01,5649700,男性
4355,3945,親,1975-01-01,9157000,男性
4356,2814,親,1975-01-01,4719200,男性
4357,3230,親,1975-01-01,6207800,男性
4358,3700,親,1975-01-01,3206500,男性
4359,1773,親,1975-01-01,9442200,男性
4360,4455,親,1975-01-01,4325200,男性
4361,3081,親,1975-01-01,4042300,男性
4362,3175,親,1975-01-01,7738700,男性
4363,4458,親,1975-01-01,10950800,男性
4364,3637,親,1975-01-01,10195500,男性
4365,2721,親,1975-01-01,7002200,男性
4366,3269,親,1975-01-01,5415600,男性
4367,1555,親,1975-01-01,7548700,男性
4368,2745,親,1975-01-01,7656600,男性
4369,4561,親,1975-01-01,7508000,男性
4370,4500,親,1975-01-01,4063300,男性
4371,3538,親,1975-01-01,5654400,男性
4372,3308,親,1975-01-01,4532400,男性
4373,2699,親,1975-01-01,4970400,男性
4374,2857,親,1975-01-01,6110100,男性
4375,3377,親,1975-01-01,10664300,男性
4376,3200,親,1975-01-01,8897600,男性
4377,3575,親,1975-01-01,4344100,男性
4378,866,親,1975-01-01,10629900,男性
4379,1229,親,1975-01-01,6887900,男性
4380,3462,親,1975-01-01,4526900,男性
4381,3792,親,1975-01-01,3573700,男性
4382,3866,親,1975-01-01,4828000,男性
4383,4559,親,1975-01-01,15562800,男性
4384,2610,親,1975-01-01,7358100,男性
4385,4576,親,1975-01-01,5852300,男性
4386,2870,親,1975-01-01,6294200,男性
4387,3737,親,1975-01-01,4909400,男性
4388,4080,親,1975-01-01,9720600,男性
4389,2975,親,1975-01-01,6112600,男性
4390,2821,親,1975-01-01,5885700,男性
4391,3410,親,1975-01-01,8384000,男性
4392,4623,親,1975-01-01,4375400,男性
4393,3651,親,1975-01-01,2855100,男性
4394,4633,親,1975-01-01,8210000,男性
4395,4098,親,1975-01-01,8071000,男性
4396,3059,親,1974-01-01,5895600,男性
4397,3559,親,1974-01-01,5264400,男性
4398,1059,親,1974-01-01,8276800,男性
4399,1225,親,1974-01-01,5907000,男性
4400,3201,親,1974-01-01,6295700,男性
4401,1742,親,1974-01-01,8267400,男性
4402,3359,親,1974-01-01,6137800,男性
4403,3394,親,1974-01-01,9963800,男性
4404,1750,親,1974-01-01,8201800,男性
4405,2740,親,1974-01-01,7620600,男性
4406,1442,親,1974-01-01,5341600,男性
4407,2867,親,1974-01-01,4949600,男性
4408,4547,親,1974-01-01,4219100,男性
4409,3171,親,1974-01-01,11167000,男性
4410,974,親,1974-01-01,7493500,男性
4411,2958,親,1974-01-01,11682300,男性
4412,3285,親,1974-01-01,4360800,男性
4413,3236,親,1974-01-01,9505300,男性
4414,4059,親,1974-01-01,5342900,男性
4415,3303,親,1974-01-01,6251600,男性
4416,4152,親,1974-01-01,3810100,男性
4417,2841,親,1974-01-01,2211300,男性
4418,2904,親,1974-01-01,3781900,男性
4419,3571,親,1974-01-01,4920000,男性
4420,3687,親,1974-01-01,2771200,男性
4421,2818,親,1974-01-01,7599600,男性
4422,4637,親,1974-01-01,7233000,男性
4423,4271,親,1974-01-01,4966200,男性
4424,4607,親,1974-01-01,7133900,男性
4425,1503,親,1974-01-01,5569200,男性
4426,2742,親,1974-01-01,8709300,男性
4427,3900,親,1974-01-01,7159800,男性
4428,1305,親,1974-01-01,10916400,男性
4429,2669,親,1974-01-01,4428400,男性
4430,2949,親,1974-01-01,8445800,男性
4431,3541,親,1974-01-01,7814300,男性
4432,2820,親,1974-01-01,6494100,男性
4433,2808,親,1974-01-01,5238400,男性
4434,2855,親,1974-01-01,9592500,男性
4435,2902,親,1974-01-01,6019700,男性
4436,4441,親,1974-01-01,6207900,男性
4437,3265,親,1974-01-01,6766000,男性
4438,2900,親,1974-01-01,18249200,男性
4439,3098,親,1974-01-01,7048400,男性
4440,4264,親,1974-01-01,7503000,男性
4441,2823,親,1974-01-01,6861600,男性
4442,2667,親,1974-01-01,9055100,男性
4443,4232,親,1974-01-01,6047600,男性
4444,3548,親,1974-01-01,9054800,男性
4445,3123,親,1974-01-01,12592100,男性
4446,2928,親,1974-01-01,6787400,男性
4447,1274,親,1974-01-01,6933300,男性
4448,3028,親,1974-01-01,8782500,男性
4449,2771,親,1974-01-01,5767900,男性
4450,3634,親,1974-01-01,6510900,男性
4451,3532,親,1974-01-01,10744700,男性
4452,3239,親,1974-01-01,5037300,男性
4453,973,親,1973-01-01,4980800,男性
4454,2971,親,1973-01-01,2513100,男性
4455,4089,親,1973-01-01,7531800,男性
4456,2988,親,1973-01-01,4585200,男性
4457,3639,親,1973-01-01,7008500,男性
4458,3492,親,1973-01-01,5397600,男性
4459,1541,親,1973-01-01,7505400,男性
4460,3016,親,1973-01-01,6727700,男性
4461,3931,親,1973-01-01,6526900,男性
4462,3384,親,1973-01-01,4790500,男性
4463,2716,親,1973-01-01,4445600,男性
4464,3970,親,1973-01-01,7556300,男性
4465,4370,親,1973-01-01,3742500,男性
4466,4619,親,1973-01-01,3558200,男性
4467,3334,親,1973-01-01,8240700,男性
4468,1311,親,1973-01-01,10210500,男性
4469,3178,親,1973-01-01,6073400,男性
4470,1173,親,1973-01-01,7738200,男性
4471,1687,親,1973-01-01,6649200,男性
4472,2625,親,1973-01-01,4736400,男性
4473,1001,親,1973-01-01,5810600,男性
4474,3169,親,1973-01-01,4328700,男性
4475,2651,親,1973-01-01,5809700,男性
4476,4083,親,1973-01-01,7808000,男性
4477,2832,親,1973-01-01,7043900,男性
4478,4028,親,1973-01-01,8722400,男性
4479,1092,親,1973-01-01,7946700,男性
4480,2622,親,1973-01-01,5166200,男性
4481,3527,親,1973-01-01,4200000,男性
4482,3020,親,1973-01-01,3779600,男性
4483,1243,親,1973-01-01,9160900,男性
4484,3220,親,1973-01-01,5445900,男性
4485,1028,親,1973-01-01,6169000,男性
4486,996,親,1973-01-01,6363400,男性
4487,1467,親,1973-01-01,7344300,男性
4488,2619,親,1973-01-01,3285400,男性
4489,4473,親,1973-01-01,5098000,男性
4490,4240,親,1973-01-01,4078800,男性
4491,3674,親,1973-01-01,4273000,男性
4492,3258,親,1973-01-01,4366300,男性
4493,3450,親,1973-01-01,3870600,男性
4494,3418,親,1973-01-01,4968100,男性
4495,3435,親,1973-01-01,6766200,男性
4496,3188,親,1973-01-01,5307300,男性
4497,3597,親,1973-01-01,8540900,男性
4498,1053,親,1973-01-01,4813400,男性
4499,1557,親,1973-01-01,9549200,男性
4500,3974,親,1973-01-01,6777000,男性
4501,2929,親,1973-01-01,6077700,男性
4502,4531,親,1973-01-01,8742600,男性
4503,945,親,1973-01-01,5960900,男性
4504,3604,親,1973-01-01,9249200,男性
4505,2829,親,1973-01-01,6375800,男性
4506,2963,親,1972-01-01,6492900,男性
4507,3299,親,1972-01-01,5382600,男性
4508,3419,親,1972-01-01,8024700,男性
4509,3262,親,1972-01-01,5820600,男性
4510,3533,親,1972-01-01,8048300,男性
4511,3704,親,1972-01-01,6740100,男性
4512,4362,親,1972-01-01,4341700,男性
4513,4042,親,1972-01-01,3830200,男性
4514,1661,親,1972-01-01,7430600,男性
4515,3155,親,1972-01-01,6283300,男性
4516,3408,親,1972-01-01,7681100,男性
4517,2650,親,1972-01-01,6019800,男性
4518,3874,親,1972-01-01,7224100,男性
4519,2853,親,1972-01-01,11124800,男性
4520,1562,親,1972-01-01,3006500,男性
4521,1316,親,1972-01-01,6159600,男性
4522,918,親,1972-01-01,6919700,男性
4523,3894,親,1972-01-01,7904400,男性
4524,3292,親,1972-01-01,10027600,男性
4525,4590,親,1972-01-01,8301300,男性
4526,1439,親,1972-01-01,5304500,男性
4527,3158,親,1972-01-01,7509400,男性
4528,4613,親,1972-01-01,5132100,男性
4529,2770,親,1972-01-01,5379600,男性
4530,1770,親,1972-01-01,4869100,男性
4531,4429,親,1972-01-01,9137300,男性
4532,3980,親,1972-01-01,10034000,男性
4533,3256,親,1972-01-01,4104700,男性
4534,3053,親,1972-01-01,3652000,男性
4535,2617,親,1972-01-01,9403500,男性
4536,3996,親,1972-01-01,6428500,男性
4537,1383,親,1972-01-01,6869300,男性
4538,3277,親,1972-01-01,5387900,男性
4539,2715,親,1972-01-01,16297400,男性
4540,3467,親,1972-01-01,5830600,男性
4541,2916,親,1972-01-01,8117300,男性
4542,3956,親,1972-01-01,8224800,男性
4543,4207,親,1972-01-01,9780900,男性
4544,4205,親,1972-01-01,9167800,男性
4545,4550,親,1972-01-01,4833300,男性
4546,2914,親,1972-01-01,9001600,男性
4547,2897,親,1972-01-01,5089700,男性
4548,3547,親,1972-01-01,6763200,男性
4549,2862,親,1972-01-01,4562800,男性
4550,3494,親,1972-01-01,7782400,男性
4551,2964,親,1972-01-01,6475300,男性
4552,2965,親,1972-01-01,20023800,男性
4553,3456,親,1972-01-01,11056200,男性
4554,1548,親,1972-01-01,5393600,男性
4555,4499,親,1972-01-01,10043900,男性
4556,4497,親,1972-01-01,7031300,男性
4557,2711,親,1972-01-01,6574600,男性
4558,3126,親,1972-01-01,3989400,男性
4559,3567,親,1971-01-01,5068200,男性
4560,4235,親,1971-01-01,7079700,男性
4561,4392,親,1971-01-01,9310800,男性
4562,1198,親,1971-01-01,9775000,男性
4563,929,親,1971-01-01,7924900,男性
4564,3312,親,1971-01-01,5823300,男性
4565,3805,親,1971-01-01,7831100,男性
4566,3078,親,1971-01-01,6878400,男性
4567,3531,親,1971-01-01,8604100,男性
4568,3694,親,1971-01-01,3037400,男性
4569,3917,親,1971-01-01,7009000,男性
4570,3267,親,1971-01-01,9793500,男性
4571,4481,親,1971-01-01,9891500,男性
4572,2797,親,1971-01-01,3612200,男性
4573,4214,親,1971-01-01,4256800,男性
4574,3535,親,1971-01-01,6219400,男性
4575,4048,親,1971-01-01,7364400,男性
4576,3297,親,1971-01-01,4729900,男性
4577,1073,親,1971-01-01,4702400,男性
4578,1369,親,1971-01-01,7107000,男性
4579,1415,親,1971-01-01,5480100,男性
4580,1191,親,1971-01-01,5865100,男性
4581,1531,親,1971-01-01,7148400,男性
4582,2836,親,1971-01-01,5677300,男性
4583,3846,親,1971-01-01,7357600,男性
4584,3662,親,1971-01-01,6316100,男性
4585,3127,親,1971-01-01,8321800,男性
4586,4262,親,1971-01-01,8916800,男性
4587,3463,親,1971-01-01,5081600,男性
4588,2785,親,1971-01-01,7772500,男性
4589,3271,親,1971-01-01,4659300,男性
4590,997,親,1971-01-01,10629000,男性
4591,1124,親,1971-01-01,9054500,男性
4592,3079,親,1971-01-01,5233100,男性
4593,2774,親,1971-01-01,7816300,男性
4594,3820,親,1971-01-01,13994500,男性
4595,3797,親,1971-01-01,8531100,男性
4596,4462,親,1971-01-01,8508000,男性
4597,3101,親,1971-01-01,10278300,男性
4598,1351,親,1971-01-01,6845700,男性
4599,3592,親,1971-01-01,8355500,男性
4600,3688,親,1971-01-01,5814500,男性
4601,4412,親,1971-01-01,4280500,男性
4602,3561,親,1971-01-01,5237000,男性
4603,1533,親,1971-01-01,4802400,男性
4604,3115,親,1971-01-01,4910200,男性
4605,1318,親,1971-01-01,8770400,男性
4606,3161,親,1971-01-01,7700600,男性
4607,3442,親,1971-01-01,8406100,男性
4608,2653,親,1971-01-01,4844800,男性
4609,4168,親,1971-01-01,5702500,男性
4610,3322,親,1971-01-01,7176700,男性
4611,4594,親,1971-01-01,5023300,男性
4612,2624,親,1971-01-01,8939600,男性
4613,3955,親,1971-01-01,6151200,男性
4614,2676,親,1970-01-01,7712500,男性
4615,4027,親,1970-01-01,4369300,男性
4616,1015,親,1970-01-01,11784500,男性
4617,4634,親,1970-01-01,7466700,男性
4618,3972,親,1970-01-01,6366400,男性
4619,3781,親,1970-01-01,6182500,男性
4620,2749,親,1970-01-01,4802300,男性
4621,1209,親,1970-01-01,14297900,男性
4622,2744,親,1970-01-01,5852800,男性
4623,3719,親,1970-01-01,7121700,男性
4624,4069,親,1970-01-01,6091300,男性
4625,4136,親,1970-01-01,7874000,男性
4626,3889,親,1970-01-01,4330700,男性
4627,2956,親,1970-01-01,8812700,男性
4628,3978,親,1970-01-01,5578700,男性
4629,4556,親,1970-01-01,6554600,男性
4630,4272,親,1970-01-01,9634900,男性
4631,4343,親,1970-01-01,4240900,男性
4632,4059,親,1970-01-01,4273500,男性
4633,4096,親,1970-01-01,7160000,男性
4634,1188,親,1970-01-01,6438500,男性
4635,1769,親,1970-01-01,18174800,男性
4636,4632,親,1970-01-01,9232300,男性
4637,1085,親,1970-01-01,9096100,男性
4638,3782,親,1970-01-01,9156000,男性
4639,4033,親,1970-01-01,5965000,男性
4640,1674,親,1970-01-01,12356600,男性
4641,4091,親,1970-01-01,8770200,男性
4642,4017,親,1970-01-01,4112500,男性
4643,3843,親,1970-01-01,8132400,男性
4644,4258,親,1970-01-01,4773900,男性
4645,2791,親,1970-01-01,7651800,男性
4646,3777,親,1970-01-01,4469300,男性
4647,4001,親,1970-01-01,7805300,男性
4648,4453,親,1970-01-01,6339100,男性
4649,4402,親,1970-01-01,6629200,男性
4650,4570,親,1970-01-01,7598900,男性
4651,1438,親,1970-01-01,6031500,男性
4652,4050,親,1970-01-01,4765600,男性
4653,2942,親,1970-01-01,4824600,男性
4654,3793,親,1970-01-01,7102800,男性
4655,2678,親,1970-01-01,6225400,男性
4656,1613,親,1970-01-01,5188700,男性
4657,4086,親,1970-01-01,10989800,男性
4658,4565,親,1970-01-01,6546800,男性
4659,3994,親,1970-01-01,8339300,男性
4660,4516,親,1970-01-01,10186400,男性
4661,2616,親,1970-01-01,6955600,男性
4662,4589,親,1970-01-01,7948500,男性
4663,1524,親,1970-01-01,6986000,男性
4664,3974,親,1970-01-01,11556600,男性
4665,4106,親,1970-01-01,6579300,男性
4666,1080,親,1970-01-01,5563400,男性
4667,2732,親,1970-01-01,3275200,男性
4668,3027,親,1970-01-01,13689900,男性
4669,1544,親,1970-01-01,7152800,男性
4670,4193,親,1970-01-01,6674700,男性
4671,4627,親,1970-01-01,8694900,男性
4672,3783,親,1970-01-01,4171500,男性
4673,4348,親,1970-01-01,20846400,男性
4674,1693,親,1970-01-01,5215300,男性
4675,1397,親,1975-01-01,3024600,女性
4676,3406,親,1975-01-01,5751700,女性
4677,2660,親,1975-01-01,2542700,女性
4678,3011,親,1975-01-01,5848000,女性
4679,1246,親,1975-01-01,4047900,女性
4680,3149,親,1975-01-01,5174900,女性
4681,3631,親,1975-01-01,2470900,女性
4682,2634,親,1975-01-01,4561500,女性
4683,3368,親,1975-01-01,4157700,女性
4684,4584,親,1975-01-01,3940100,女性
4685,1065,親,1975-01-01,4106600,女性
4686,3479,親,1975-01-01,3268900,女性
4687,3939,親,1975-01-01,5101000,女性
4688,1625,親,1975-01-01,1690500,女性
4689,2910,親,1975-01-01,3050600,女性
4690,3617,親,1975-01-01,3604600,女性
4691,1331,親,1975-01-01,2600500,女性
4692,3112,親,1975-01-01,7092000,女性
4693,1187,親,1975-01-01,2700900,女性
4694,4582,親,1975-01-01,3642300,女性
4695,3522,親,1975-01-01,4526200,女性
4696,3094,親,1975-01-01,4365400,女性
4697,2641,親,1975-01-01,3749100,女性
4698,1307,親,1975-01-01,4076100,女性
4699,2620,親,1975-01-01,2338600,女性
4700,4288,親,1975-01-01,2843200,女性
4701,3069,親,1975-01-01,3214700,女性
4702,3644,親,1975-01-01,1698000,女性
4703,3289,親,1975-01-01,2858600,女性
4704,3901,親,1975-01-01,4442100,女性
4705,4417,親,1975-01-01,1851900,女性
4706,3361,親,1975-01-01,7696100,女性
4707,4467,親,1975-01-01,3077600,女性
4708,2892,親,1975-01-01,3314000,女性
4709,2899,親,1975-01-01,3734700,女性
4710,1030,親,1975-01-01,3766400,女性
4711,3359,親,1975-01-01,3789900,女性
4712,863,親,1975-01-01,4135200,女性
4713,1143,親,1975-01-01,2998200,女性
4714,3333,親,1975-01-01,2181100,女性
4715,3353,親,1975-01-01,5010700,女性
4716,4338,親,1975-01-01,2380200,女性
4717,4639,親,1975-01-01,3617200,女性
4718,1344,親,1975-01-01,4223100,女性
4719,3725,親,1975-01-01,2355800,女性
4720,1611,親,1975-01-01,3804000,女性
4721,2629,親,1975-01-01,6935300,女性
4722,876,親,1975-01-01,4379000,女性
4723,3453,親,1975-01-01,3584000,女性
4724,3046,親,1975-01-01,4083300,女性
4725,3170,親,1975-01-01,6170100,女性
4726,3441,親,1975-01-01,3795200,女性
4727,3216,親,1975-01-01,4381100,女性
4728,2956,親,1975-01-01,4644300,女性
4729,2597,親,1975-01-01,3910400,女性
4730,1605,親,1975-01-01,3455100,女性
4731,1584,親,1975-01-01,3628700,女性
4732,2633,親,1975-01-01,3241000,女性
4733,1715,親,1975-01-01,4427600,女性
4734,3266,親,1975-01-01,2484100,女性
4735,3698,親,1975-01-01,5580400,女性
4736,3400,親,1974-01-01,2557700,女性
4737,3240,親,1974-01-01,6049200,女性
4738,2848,親,1974-01-01,3151700,女性
4739,2769,親,1974-01-01,4458700,女性
4740,3500,親,1974-01-01,2003100,女性
4741,3965,親,1974-01-01,3723800,女性
4742,4507,親,1974-01-01,5179800,女性
4743,4367,親,1974-01-01,3267300,女性
4744,3288,親,1974-01-01,3511800,女性
4745,1371,親,1974-01-01,2687900,女性
4746,2930,親,1974-01-01,3978200,女性
4747,3028,親,1974-01-01,1939900,女性
4748,1540,親,1974-01-01,4241300,女性
4749,1522,親,1974-01-01,2795900,女性
4750,3461,親,1974-01-01,2980800,女性
4751,2906,親,1974-01-01,3030000,女性
4752,3580,親,1974-01-01,2620400,女性
4753,3386,親,1974-01-01,3427200,女性
4754,4121,親,1974-01-01,2771700,女性
4755,920,親,1974-01-01,3060300,女性
4756,1064,親,1974-01-01,3913500,女性
4757,3167,親,1974-01-01,2493300,女性
4758,4265,親,1974-01-01,7185000,女性
4759,3197,親,1974-01-01,4991100,女性
4760,3077,親,1974-01-01,3261700,女性
4761,1284,親,1974-01-01,4840400,女性
4762,1162,親,1974-01-01,3649700,女性
4763,3973,親,1974-01-01,2409000,女性
4764,4318,親,1974-01-01,2442800,女性
4765,905,親,1974-01-01,5485100,女性
4766,3534,親,1974-01-01,3686200,女性
4767,2873,親,1974-01-01,3649400,女性
4768,1657,親,1974-01-01,4487500,女性
4769,3576,親,1974-01-01,3104000,女性
4770,4324,親,1974-01-01,2259900,女性
4771,3883,親,1974-01-01,3659300,女性
4772,3418,親,1974-01-01,5116000,女性
4773,3543,親,1974-01-01,3071800,女性
4774,3753,親,1974-01-01,2128900,女性
4775,2887,親,1974-01-01,4983400,女性
4776,4138,親,1974-01-01,2594100,女性
4777,1623,親,1974-01-01,2252800,女性
4778,3569,親,1974-01-01,4128300,女性
4779,3881,親,1974-01-01,3461700,女性
4780,3540,親,1974-01-01,3342500,女性
4781,3193,親,1974-01-01,3296500,女性
4782,1702,親,1974-01-01,2571000,女性
4783,4126,親,1974-01-01,3002400,女性
4784,1727,親,1974-01-01,4790100,女性
4785,1267,親,1974-01-01,2082600,女性
4786,2743,親,1974-01-01,3328200,女性
4787,3632,親,1974-01-01,3494400,女性
4788,4601,親,1974-01-01,3101700,女性
4789,3370,親,1974-01-01,2290600,女性
4790,3278,親,1974-01-01,3837000,女性
4791,1266,親,1974-01-01,3479800,女性
4792,1763,親,1974-01-01,4803100,女性
4793,2897,親,1974-01-01,4155400,女性
4794,4315,親,1974-01-01,2110000,女性
4795,3454,親,1974-01-01,3955700,女性
4796,4304,親,1973-01-01,4672800,女性
4797,4579,親,1973-01-01,5269300,女性
4798,3885,親,1973-01-01,2780800,女性
4799,3604,親,1973-01-01,2883400,女性
4800,3300,親,1973-01-01,4325800,女性
4801,3519,親,1973-01-01,7291700,女性
4802,2671,親,1973-01-01,3110200,女性
4803,3848,親,1973-01-01,2777600,女性
4804,887,親,1973-01-01,4814700,女性
4805,3246,親,1973-01-01,4960700,女性
4806,2778,親,1973-01-01,3025000,女性
4807,4323,親,1973-01-01,2944200,女性
4808,1349,親,1973-01-01,4178400,女性
4809,4210,親,1973-01-01,5155800,女性
4810,3963,親,1973-01-01,2563800,女性
4811,3712,親,1973-01-01,2505000,女性
4812,3233,親,1973-01-01,3320700,女性
4813,3321,親,1973-01-01,3762200,女性
4814,2828,親,1973-01-01,3306100,女性
4815,2600,親,1973-01-01,2928000,女性
4816,3047,親,1973-01-01,3414100,女性
4817,4049,親,1973-01-01,5819000,女性
4818,3650,親,1973-01-01,2611300,女性
4819,4459,親,1973-01-01,4770800,女性
4820,1431,親,1973-01-01,3263300,女性
4821,3260,親,1973-01-01,3224900,女性
4822,953,親,1973-01-01,3533500,女性
4823,3073,親,1973-01-01,5404900,女性
4824,3002,親,1973-01-01,2817700,女性
4825,1255,親,1973-01-01,5698200,女性
4826,3902,親,1973-01-01,4593200,女性
